GpsCycle,GpsWeek,GpsToW[s],TimeStartup[ns],UnCompAccX[m/s^2],UnCompAccY[m/s^2],UnCompAccZ[m/s^2],UnCompGyroX[rad/s],UnCompGyroY[rad/s],UnCompGyroZ[rad/s]
1,18,519693.2,1280199999999,1.07551688e-07,-0.0200002111,0.0338496514,6.49742752e-05,3.29491773e-05,-0.02
1,18,519693.3,1280299999999,1.07863364e-07,-0.0200002106,0.0338493916,6.49079367e-05,3.30790578e-05,-0.02
1,18,519693.4,1280399999999,1.08173314e-07,-0.0200002102,0.0338491321,6.48413385e-05,3.32088054e-05,-0.02
1,18,519693.5,1280499999999,1.08481534e-07,-0.0200002098,0.0338488729,6.47744809e-05,3.33384195e-05,-0.02
1,18,519693.6,1280599999999,1.08788018e-07,-0.0200002093,0.0338486139,6.47073642e-05,3.34678997e-05,-0.02
1,18,519693.7,1280699999999,1.09092761e-07,-0.0200002089,0.0338483552,6.46399886e-05,3.35972453e-05,-0.02
1,18,519693.8,1280799999999,1.09395759e-07,-0.0200002085,0.0338480968,6.45723545e-05,3.37264559e-05,-0.02
1,18,519693.9,1280899999999,1.09697006e-07,-0.020000208,0.0338478387,6.4504462e-05,3.38555312e-05,-0.02
1,18,519694,1280999999999,1.09996498e-07,-0.0200002076,0.0338475808,6.44363115e-05,3.39844703e-05,-0.02
1,18,519694.1,1281099999999,1.10294231e-07,-0.0200002072,0.0338473232,6.43679033e-05,3.41132727e-05,-0.02
1,18,519694.2,1281199999999,1.10590198e-07,-0.0200002067,0.0338470659,6.42992375e-05,3.42419381e-05,-0.02
1,18,519694.3,1281299999999,1.10884396e-07,-0.0200002063,0.0338468088,6.42303145e-05,3.43704658e-05,-0.02
1,18,519694.4,1281399999999,1.1117682e-07,-0.0200002058,0.033846552,6.41611346e-05,3.44988558e-05,-0.02
1,18,519694.5,1281499999999,1.11467466e-07,-0.0200002054,0.0338462955,6.40916981e-05,3.46271068e-05,-0.02
1,18,519694.6,1281599999999,1.11756327e-07,-0.0200002049,0.0338460393,6.40220051e-05,3.47552187e-05,-0.02
1,18,519694.7,1281699999999,1.12043401e-07,-0.0200002045,0.0338457834,6.3952056e-05,3.48831912e-05,-0.02
1,18,519694.8,1281799999999,1.12328682e-07,-0.020000204,0.0338455277,6.38818511e-05,3.50110233e-05,-0.02
1,18,519694.9,1281899999999,1.12612166e-07,-0.0200002036,0.0338452723,6.38113907e-05,3.51387147e-05,-0.02
1,18,519695,1281999999999,1.12893848e-07,-0.0200002031,0.0338450172,6.3740675e-05,3.52662652e-05,-0.02
1,18,519695.1,1282099999999,1.13173723e-07,-0.0200002027,0.0338447624,6.36697043e-05,3.53936737e-05,-0.02
1,18,519695.2,1282199999999,1.13451788e-07,-0.0200002022,0.0338445079,6.35984788e-05,3.552094e-05,-0.02
1,18,519695.3,1282299999999,1.13728038e-07,-0.0200002018,0.0338442536,6.3526999e-05,3.56480639e-05,-0.02
1,18,519695.4,1282399999999,1.14002468e-07,-0.0200002013,0.0338439997,6.34552651e-05,3.57750443e-05,-0.02
1,18,519695.5,1282499999999,1.14275073e-07,-0.0200002009,0.033843746,6.33832773e-05,3.5901881e-05,-0.02
1,18,519695.6,1282599999999,1.14545851e-07,-0.0200002004,0.0338434926,6.33110359e-05,3.60285736e-05,-0.02
1,18,519695.7,1282699999999,1.14814796e-07,-0.0200001999,0.0338432395,6.32385413e-05,3.61551213e-05,-0.02
1,18,519695.8,1282799999999,1.15081903e-07,-0.0200001995,0.0338429867,6.31657937e-05,3.6281524e-05,-0.02
1,18,519695.9,1282899999999,1.1534717e-07,-0.020000199,0.0338427342,6.30927935e-05,3.6407781e-05,-0.02
1,18,519696,1282999999999,1.15610591e-07,-0.0200001986,0.033842482,6.30195408e-05,3.65338914e-05,-0.02
1,18,519696.1,1283099999999,1.15872162e-07,-0.0200001981,0.0338422301,6.2946036e-05,3.6659855e-05,-0.02
1,18,519696.2,1283199999999,1.16131879e-07,-0.0200001976,0.0338419784,6.28722795e-05,3.67856716e-05,-0.02
1,18,519696.3,1283299999999,1.16389738e-07,-0.0200001972,0.0338417271,6.27982714e-05,3.69113405e-05,-0.02
1,18,519696.4,1283399999999,1.16645735e-07,-0.0200001967,0.0338414761,6.27240121e-05,3.70368608e-05,-0.02
1,18,519696.5,1283499999999,1.16899866e-07,-0.0200001962,0.0338412253,6.26495019e-05,3.71622326e-05,-0.02
1,18,519696.6,1283599999999,1.17152126e-07,-0.0200001958,0.0338409749,6.2574741e-05,3.72874549e-05,-0.02
1,18,519696.7,1283699999999,1.17402511e-07,-0.0200001953,0.0338407247,6.24997299e-05,3.74125277e-05,-0.02
1,18,519696.8,1283799999999,1.17651019e-07,-0.0200001948,0.0338404749,6.24244687e-05,3.75374499e-05,-0.02
1,18,519696.9,1283899999999,1.17897643e-07,-0.0200001944,0.0338402253,6.23489578e-05,3.76622216e-05,-0.02
1,18,519697,1283999999999,1.18142382e-07,-0.0200001939,0.0338399761,6.22731975e-05,3.7786842e-05,-0.02
1,18,519697.1,1284099999999,1.1838523e-07,-0.0200001934,0.0338397272,6.2197188e-05,3.79113103e-05,-0.02
1,18,519697.2,1284199999999,1.18626184e-07,-0.0200001929,0.0338394785,6.21209298e-05,3.80356267e-05,-0.02
1,18,519697.3,1284299999999,1.1886524e-07,-0.0200001925,0.0338392302,6.2044423e-05,3.81597903e-05,-0.02
1,18,519697.4,1284399999999,1.19102394e-07,-0.020000192,0.0338389822,6.19676681e-05,3.82838003e-05,-0.02
1,18,519697.5,1284499999999,1.19337643e-07,-0.0200001915,0.0338387345,6.18906652e-05,3.84076569e-05,-0.02
1,18,519697.6,1284599999999,1.19570982e-07,-0.020000191,0.0338384871,6.18134148e-05,3.85313592e-05,-0.02
1,18,519697.7,1284699999999,1.19802408e-07,-0.0200001906,0.03383824,6.17359171e-05,3.86549067e-05,-0.02
1,18,519697.8,1284799999999,1.20031917e-07,-0.0200001901,0.0338379932,6.16581724e-05,3.87782988e-05,-0.02
1,18,519697.9,1284899999999,1.20259506e-07,-0.0200001896,0.0338377467,6.15801811e-05,3.89015353e-05,-0.02
1,18,519698,1284999999999,1.2048517e-07,-0.0200001891,0.0338375006,6.15019434e-05,3.90246156e-05,-0.02
1,18,519698.1,1285099999999,1.20708907e-07,-0.0200001886,0.0338372547,6.14234597e-05,3.91475392e-05,-0.02
1,18,519698.2,1285199999999,1.20930712e-07,-0.0200001881,0.0338370092,6.13447303e-05,3.92703056e-05,-0.02
1,18,519698.3,1285299999999,1.21150583e-07,-0.0200001877,0.033836764,6.12657555e-05,3.93929139e-05,-0.02
1,18,519698.4,1285399999999,1.21368515e-07,-0.0200001872,0.0338365191,6.11865356e-05,3.95153644e-05,-0.02
1,18,519698.5,1285499999999,1.21584505e-07,-0.0200001867,0.0338362745,6.11070709e-05,3.96376562e-05,-0.02
1,18,519698.6,1285599999999,1.2179855e-07,-0.0200001862,0.0338360302,6.10273617e-05,3.97597887e-05,-0.02
1,18,519698.7,1285699999999,1.22010646e-07,-0.0200001857,0.0338357863,6.09474085e-05,3.98817616e-05,-0.02
1,18,519698.8,1285799999999,1.2222079e-07,-0.0200001852,0.0338355427,6.08672114e-05,4.00035741e-05,-0.02
1,18,519698.9,1285899999999,1.22428978e-07,-0.0200001847,0.0338352994,6.07867708e-05,4.01252262e-05,-0.02
1,18,519699,1285999999999,1.22635208e-07,-0.0200001843,0.0338350564,6.07060871e-05,4.02467175e-05,-0.02
1,18,519699.1,1286099999999,1.22839475e-07,-0.0200001838,0.0338348137,6.06251605e-05,4.03680469e-05,-0.02
1,18,519699.2,1286199999999,1.23041777e-07,-0.0200001833,0.0338345714,6.05439914e-05,4.04892138e-05,-0.02
1,18,519699.3,1286299999999,1.23242111e-07,-0.0200001828,0.0338343294,6.04625801e-05,4.06102185e-05,-0.02
1,18,519699.4,1286399999999,1.23440472e-07,-0.0200001823,0.0338340877,6.03809269e-05,4.07310601e-05,-0.02
1,18,519699.5,1286499999999,1.23636858e-07,-0.0200001818,0.0338338464,6.02990322e-05,4.08517382e-05,-0.02
1,18,519699.6,1286599999999,1.23831266e-07,-0.0200001813,0.0338336053,6.02168962e-05,4.09722522e-05,-0.02
1,18,519699.7,1286699999999,1.24023693e-07,-0.0200001808,0.0338333646,6.01345194e-05,4.10926017e-05,-0.02
1,18,519699.8,1286799999999,1.24214136e-07,-0.0200001803,0.0338331243,6.0051902e-05,4.12127861e-05,-0.02
1,18,519699.9,1286899999999,1.24402591e-07,-0.0200001798,0.0338328842,5.99690444e-05,4.13328052e-05,-0.02
1,18,519700,1286999999999,1.24589056e-07,-0.0200001793,0.0338326445,5.98859468e-05,4.14526582e-05,-0.02
1,18,519700.1,1287099999999,1.24773527e-07,-0.0200001788,0.0338324052,5.98026097e-05,4.15723448e-05,-0.02
1,18,519700.2,1287199999999,1.24956002e-07,-0.0200001783,0.0338321661,5.97190334e-05,4.16918645e-05,-0.02
1,18,519700.3,1287299999999,1.25136477e-07,-0.0200001778,0.0338319274,5.96352181e-05,4.18112168e-05,-0.02
1,18,519700.4,1287399999999,1.25314951e-07,-0.0200001773,0.033831689,5.95511643e-05,4.19304012e-05,-0.02
1,18,519700.5,1287499999999,1.25491419e-07,-0.0200001768,0.033831451,5.94668723e-05,4.20494173e-05,-0.02
1,18,519700.6,1287599999999,1.25665879e-07,-0.0200001763,0.0338312133,5.93823424e-05,4.21682645e-05,-0.02
1,18,519700.7,1287699999999,1.25838329e-07,-0.0200001758,0.033830976,5.92975749e-05,4.22869424e-05,-0.02
1,18,519700.8,1287799999999,1.26008766e-07,-0.0200001753,0.033830739,5.92125702e-05,4.24054509e-05,-0.02
1,18,519700.9,1287899999999,1.26177186e-07,-0.0200001748,0.0338305023,5.91273287e-05,4.25237888e-05,-0.02
1,18,519701,1287999999999,1.26343587e-07,-0.0200001743,0.033830266,5.90418506e-05,4.2641956e-05,-0.02
1,18,519701.1,1288099999999,1.26507967e-07,-0.0200001738,0.03383003,5.89561363e-05,4.2759952e-05,-0.02
1,18,519701.2,1288199999999,1.26670323e-07,-0.0200001733,0.0338297943,5.88701861e-05,4.28777763e-05,-0.02
1,18,519701.3,1288299999999,1.26830652e-07,-0.0200001728,0.033829559,5.87840005e-05,4.29954284e-05,-0.02
1,18,519701.4,1288399999999,1.26988952e-07,-0.0200001723,0.0338293241,5.86975797e-05,4.3112908e-05,-0.02
1,18,519701.5,1288499999999,1.2714522e-07,-0.0200001718,0.0338290894,5.86109241e-05,4.32302145e-05,-0.02
1,18,519701.6,1288599999999,1.27299454e-07,-0.0200001712,0.0338288552,5.8524034e-05,4.33473474e-05,-0.02
1,18,519701.7,1288699999999,1.27451651e-07,-0.0200001707,0.0338286213,5.84369098e-05,4.34643066e-05,-0.02
1,18,519701.8,1288799999999,1.27601808e-07,-0.0200001702,0.0338283877,5.83495518e-05,4.3581091e-05,-0.02
1,18,519701.9,1288899999999,1.27749924e-07,-0.0200001697,0.0338281545,5.82619604e-05,4.36977005e-05,-0.02
1,18,519702,1288999999999,1.27895996e-07,-0.0200001692,0.0338279216,5.8174136e-05,4.38141345e-05,-0.02
1,18,519702.1,1289099999999,1.28040022e-07,-0.0200001687,0.0338276891,5.80860788e-05,4.39303927e-05,-0.02
1,18,519702.2,1289199999999,1.28181999e-07,-0.0200001682,0.0338274569,5.79977892e-05,4.40464748e-05,-0.02
1,18,519702.3,1289299999999,1.28321925e-07,-0.0200001677,0.0338272251,5.79092676e-05,4.41623798e-05,-0.02
1,18,519702.4,1289399999999,1.28459798e-07,-0.0200001672,0.0338269937,5.78205144e-05,4.42781075e-05,-0.02
1,18,519702.5,1289499999999,1.28595616e-07,-0.0200001666,0.0338267626,5.77315298e-05,4.43936575e-05,-0.02
1,18,519702.6,1289599999999,1.28729376e-07,-0.0200001661,0.0338265318,5.76423143e-05,4.45090295e-05,-0.02
1,18,519702.7,1289699999999,1.28861076e-07,-0.0200001656,0.0338263015,5.75528683e-05,4.46242226e-05,-0.02
1,18,519702.8,1289799999999,1.28990715e-07,-0.0200001651,0.0338260714,5.74631919e-05,4.47392366e-05,-0.02
1,18,519702.9,1289899999999,1.2911829e-07,-0.0200001646,0.0338258418,5.73732857e-05,4.4854071e-05,-0.02
1,18,519703,1289999999999,1.29243799e-07,-0.0200001641,0.0338256125,5.728315e-05,4.49687256e-05,-0.02
1,18,519703.1,1290099999999,1.2936724e-07,-0.0200001635,0.0338253835,5.71927851e-05,4.50831995e-05,-0.02
1,18,519703.2,1290199999999,1.29488611e-07,-0.020000163,0.0338251549,5.71021915e-05,4.51974923e-05,-0.02
1,18,519703.3,1290299999999,1.2960791e-07,-0.0200001625,0.0338249267,5.70113694e-05,4.53116041e-05,-0.02
1,18,519703.4,1290399999999,1.29725136e-07,-0.020000162,0.0338246988,5.69203192e-05,4.54255336e-05,-0.02
1,18,519703.5,1290499999999,1.29840286e-07,-0.0200001615,0.0338244714,5.68290413e-05,4.55392809e-05,-0.02
1,18,519703.6,1290599999999,1.29953359e-07,-0.0200001609,0.0338242442,5.67375361e-05,4.56528454e-05,-0.02
1,18,519703.7,1290699999999,1.30064352e-07,-0.0200001604,0.0338240175,5.66458039e-05,4.57662269e-05,-0.02
1,18,519703.8,1290799999999,1.30173264e-07,-0.0200001599,0.0338237911,5.65538451e-05,4.58794244e-05,-0.02
1,18,519703.9,1290899999999,1.30280094e-07,-0.0200001594,0.033823565,5.646166e-05,4.5992438e-05,-0.02
1,18,519704,1290999999999,1.30384839e-07,-0.0200001589,0.0338233394,5.63692491e-05,4.61052668e-05,-0.02
1,18,519704.1,1291099999999,1.30487498e-07,-0.0200001583,0.0338231141,5.62766127e-05,4.62179106e-05,-0.02
1,18,519704.2,1291199999999,1.30588069e-07,-0.0200001578,0.0338228892,5.61837511e-05,4.63303688e-05,-0.02
1,18,519704.3,1291299999999,1.30686551e-07,-0.0200001573,0.0338226646,5.60906648e-05,4.64426413e-05,-0.02
1,18,519704.4,1291399999999,1.30782941e-07,-0.0200001568,0.0338224405,5.59973541e-05,4.65547272e-05,-0.02
1,18,519704.5,1291499999999,1.3087724e-07,-0.0200001563,0.0338222167,5.59038194e-05,4.66666265e-05,-0.02
1,18,519704.6,1291599999999,1.30969444e-07,-0.0200001557,0.0338219933,5.58100611e-05,4.67783383e-05,-0.02
1,18,519704.7,1291699999999,1.31059552e-07,-0.0200001552,0.0338217702,5.57160794e-05,4.68898622e-05,-0.02
1,18,519704.8,1291799999999,1.31147564e-07,-0.0200001547,0.0338215475,5.56218749e-05,4.70011983e-05,-0.02
1,18,519704.9,1291899999999,1.31233478e-07,-0.0200001542,0.0338213253,5.55274479e-05,4.71123455e-05,-0.02
1,18,519705,1291999999999,1.31317291e-07,-0.0200001536,0.0338211033,5.54327988e-05,4.72233036e-05,-0.02
1,18,519705.1,1292099999999,1.31399004e-07,-0.0200001531,0.0338208818,5.53379278e-05,4.73340724e-05,-0.02
1,18,519705.2,1292199999999,1.31478614e-07,-0.0200001526,0.0338206606,5.52428356e-05,4.7444651e-05,-0.02
1,18,519705.3,1292299999999,1.3155612e-07,-0.0200001521,0.0338204399,5.51475223e-05,4.75550395e-05,-0.02
1,18,519705.4,1292399999999,1.31631522e-07,-0.0200001515,0.0338202195,5.50519884e-05,4.76652368e-05,-0.02
1,18,519705.5,1292499999999,1.31704817e-07,-0.020000151,0.0338199995,5.49562342e-05,4.77752432e-05,-0.02
1,18,519705.6,1292599999999,1.31776006e-07,-0.0200001505,0.0338197798,5.48602603e-05,4.78850575e-05,-0.02
1,18,519705.7,1292699999999,1.31845086e-07,-0.0200001499,0.0338195606,5.47640668e-05,4.79946796e-05,-0.02
1,18,519705.8,1292799999999,1.31912056e-07,-0.0200001494,0.0338193417,5.46676543e-05,4.81041094e-05,-0.02
1,18,519705.9,1292899999999,1.31976916e-07,-0.0200001489,0.0338191233,5.45710231e-05,4.82133459e-05,-0.02
1,18,519706,1292999999999,1.32039664e-07,-0.0200001484,0.0338189052,5.44741735e-05,4.83223892e-05,-0.02
1,18,519706.1,1293099999999,1.32100299e-07,-0.0200001478,0.0338186875,5.43771061e-05,4.84312383e-05,-0.02
1,18,519706.2,1293199999999,1.32158821e-07,-0.0200001473,0.0338184702,5.42798211e-05,4.85398931e-05,-0.02
1,18,519706.3,1293299999999,1.32215228e-07,-0.0200001468,0.0338182533,5.41823189e-05,4.86483533e-05,-0.02
1,18,519706.4,1293399999999,1.3226952e-07,-0.0200001462,0.0338180367,5.40846001e-05,4.8756618e-05,-0.02
1,18,519706.5,1293499999999,1.32321696e-07,-0.0200001457,0.0338178206,5.39866648e-05,4.88646874e-05,-0.02
1,18,519706.6,1293599999999,1.32371754e-07,-0.0200001452,0.0338176049,5.38885136e-05,4.89725604e-05,-0.02
1,18,519706.7,1293699999999,1.32419695e-07,-0.0200001447,0.0338173895,5.37901468e-05,4.90802371e-05,-0.02
1,18,519706.8,1293799999999,1.32465516e-07,-0.0200001441,0.0338171746,5.36915648e-05,4.91877166e-05,-0.02
1,18,519706.9,1293899999999,1.32509219e-07,-0.0200001436,0.03381696,5.3592768e-05,4.9294999e-05,-0.02
1,18,519707,1293999999999,1.32550801e-07,-0.0200001431,0.0338167458,5.34937568e-05,4.94020834e-05,-0.02
1,18,519707.1,1294099999999,1.32590262e-07,-0.0200001425,0.0338165321,5.33945316e-05,4.95089697e-05,-0.02
1,18,519707.2,1294199999999,1.32627602e-07,-0.020000142,0.0338163187,5.32950929e-05,4.96156571e-05,-0.02
1,18,519707.3,1294299999999,1.3266282e-07,-0.0200001415,0.0338161057,5.31954409e-05,4.97221455e-05,-0.02
1,18,519707.4,1294399999999,1.32695915e-07,-0.0200001409,0.0338158931,5.30955761e-05,4.98284346e-05,-0.02
1,18,519707.5,1294499999999,1.32726887e-07,-0.0200001404,0.033815681,5.29954989e-05,4.99345234e-05,-0.02
1,18,519707.6,1294599999999,1.32755736e-07,-0.0200001399,0.0338154692,5.28952097e-05,5.00404122e-05,-0.02
1,18,519707.7,1294699999999,1.3278246e-07,-0.0200001394,0.0338152578,5.27947089e-05,5.01460999e-05,-0.02
1,18,519707.8,1294799999999,1.3280706e-07,-0.0200001388,0.0338150468,5.26939968e-05,5.02515867e-05,-0.02
1,18,519707.9,1294899999999,1.32829535e-07,-0.0200001383,0.0338148363,5.2593074e-05,5.03568716e-05,-0.02
1,18,519708,1294999999999,1.32849885e-07,-0.0200001378,0.0338146261,5.24919408e-05,5.04619546e-05,-0.02
1,18,519708.1,1295099999999,1.32868109e-07,-0.0200001372,0.0338144163,5.23905976e-05,5.05668353e-05,-0.02
1,18,519708.2,1295199999999,1.32884208e-07,-0.0200001367,0.033814207,5.22890448e-05,5.06715127e-05,-0.02
1,18,519708.3,1295299999999,1.3289818e-07,-0.0200001362,0.033813998,5.21872828e-05,5.07759868e-05,-0.02
1,18,519708.4,1295399999999,1.32910025e-07,-0.0200001356,0.0338137895,5.20853121e-05,5.08802575e-05,-0.02
1,18,519708.5,1295499999999,1.32919745e-07,-0.0200001351,0.0338135814,5.19831329e-05,5.09843237e-05,-0.02
1,18,519708.6,1295599999999,1.32927337e-07,-0.0200001346,0.0338133737,5.18807459e-05,5.10881856e-05,-0.02
1,18,519708.7,1295699999999,1.32932803e-07,-0.020000134,0.0338131663,5.17781512e-05,5.11918423e-05,-0.02
1,18,519708.8,1295799999999,1.32936141e-07,-0.0200001335,0.0338129594,5.16753495e-05,5.12952939e-05,-0.02
1,18,519708.9,1295899999999,1.32937353e-07,-0.020000133,0.0338127529,5.1572341e-05,5.13985394e-05,-0.02
1,18,519709,1295999999999,1.32936438e-07,-0.0200001324,0.0338125469,5.14691262e-05,5.15015789e-05,-0.02
1,18,519709.1,1296099999999,1.32933396e-07,-0.0200001319,0.0338123412,5.13657055e-05,5.16044115e-05,-0.02
1,18,519709.2,1296199999999,1.32928226e-07,-0.0200001314,0.033812136,5.12620793e-05,5.17070374e-05,-0.02
1,18,519709.3,1296299999999,1.3292093e-07,-0.0200001308,0.0338119311,5.1158248e-05,5.18094555e-05,-0.02
1,18,519709.4,1296399999999,1.32911508e-07,-0.0200001303,0.0338117267,5.10542121e-05,5.1911666e-05,-0.02
1,18,519709.5,1296499999999,1.32899958e-07,-0.0200001298,0.0338115227,5.09499719e-05,5.2013668e-05,-0.02
1,18,519709.6,1296599999999,1.32886283e-07,-0.0200001293,0.0338113191,5.08455279e-05,5.21154615e-05,-0.02
1,18,519709.7,1296699999999,1.32870481e-07,-0.0200001287,0.033811116,5.07408805e-05,5.22170457e-05,-0.02
1,18,519709.8,1296799999999,1.32852553e-07,-0.0200001282,0.0338109132,5.06360301e-05,5.23184207e-05,-0.02
1,18,519709.9,1296899999999,1.32832499e-07,-0.0200001277,0.0338107109,5.05309772e-05,5.24195855e-05,-0.02
1,18,519710,1296999999999,1.32810321e-07,-0.0200001271,0.033810509,5.0425722e-05,5.252054e-05,-0.02
1,18,519710.1,1297099999999,1.32786017e-07,-0.0200001266,0.0338103075,5.03202652e-05,5.2621284e-05,-0.02
1,18,519710.2,1297199999999,1.32759589e-07,-0.0200001261,0.0338101064,5.02146071e-05,5.27218167e-05,-0.02
1,18,519710.3,1297299999999,1.32731036e-07,-0.0200001255,0.0338099058,5.0108748e-05,5.28221381e-05,-0.02
1,18,519710.4,1297399999999,1.3270036e-07,-0.020000125,0.0338097056,5.00026885e-05,5.29222476e-05,-0.02
1,18,519710.5,1297499999999,1.32667561e-07,-0.0200001245,0.0338095058,4.9896429e-05,5.30221445e-05,-0.02
1,18,519710.6,1297599999999,1.32632639e-07,-0.0200001239,0.0338093064,4.97899699e-05,5.3121829e-05,-0.02
1,18,519710.7,1297699999999,1.32595594e-07,-0.0200001234,0.0338091075,4.96833116e-05,5.32213001e-05,-0.02
1,18,519710.8,1297799999999,1.32556429e-07,-0.0200001229,0.033808909,4.95764545e-05,5.33205576e-05,-0.02
1,18,519710.9,1297899999999,1.32515142e-07,-0.0200001224,0.0338087109,4.94693991e-05,5.34196016e-05,-0.02
1,18,519711,1297999999999,1.32471735e-07,-0.0200001218,0.0338085132,4.93621458e-05,5.35184309e-05,-0.02
1,18,519711.1,1298099999999,1.32426209e-07,-0.0200001213,0.033808316,4.9254695e-05,5.36170458e-05,-0.02
1,18,519711.2,1298199999999,1.32378564e-07,-0.0200001208,0.0338081192,4.91470472e-05,5.37154454e-05,-0.02
1,18,519711.3,1298299999999,1.323288e-07,-0.0200001202,0.0338079228,4.90392027e-05,5.38136297e-05,-0.02
1,18,519711.4,1298399999999,1.3227692e-07,-0.0200001197,0.0338077269,4.89311621e-05,5.39115979e-05,-0.02
1,18,519711.5,1298499999999,1.32222923e-07,-0.0200001192,0.0338075314,4.88229257e-05,5.40093501e-05,-0.02
1,18,519711.6,1298599999999,1.32166811e-07,-0.0200001186,0.0338073363,4.8714494e-05,5.41068853e-05,-0.02
1,18,519711.7,1298699999999,1.32108583e-07,-0.0200001181,0.0338071417,4.86058674e-05,5.42042035e-05,-0.02
1,18,519711.8,1298799999999,1.32048242e-07,-0.0200001176,0.0338069475,4.84970464e-05,5.43013045e-05,-0.02
1,18,519711.9,1298899999999,1.31985789e-07,-0.0200001171,0.0338067537,4.83880314e-05,5.43981873e-05,-0.02
1,18,519712,1298999999999,1.31921223e-07,-0.0200001165,0.0338065604,4.82788228e-05,5.44948523e-05,-0.02
1,18,519712.1,1299099999999,1.31854547e-07,-0.020000116,0.0338063675,4.8169421e-05,5.45912984e-05,-0.02
1,18,519712.2,1299199999999,1.31785761e-07,-0.0200001155,0.033806175,4.80598266e-05,5.46875257e-05,-0.02
1,18,519712.3,1299299999999,1.31714867e-07,-0.020000115,0.033805983,4.79500398e-05,5.47835334e-05,-0.02
1,18,519712.4,1299399999999,1.31641865e-07,-0.0200001144,0.0338057915,4.78400613e-05,5.48793213e-05,-0.02
1,18,519712.5,1299499999999,1.31566757e-07,-0.0200001139,0.0338056003,4.77298914e-05,5.49748894e-05,-0.02
1,18,519712.6,1299599999999,1.31489544e-07,-0.0200001134,0.0338054096,4.76195305e-05,5.50702366e-05,-0.02
1,18,519712.7,1299699999999,1.31410227e-07,-0.0200001128,0.0338052194,4.75089791e-05,5.51653632e-05,-0.02
1,18,519712.8,1299799999999,1.31328807e-07,-0.0200001123,0.0338050296,4.73982377e-05,5.52602683e-05,-0.02
1,18,519712.9,1299899999999,1.31245286e-07,-0.0200001118,0.0338048402,4.72873066e-05,5.53549519e-05,-0.02
1,18,519713,1299999999999,1.31159666e-07,-0.0200001113,0.0338046513,4.71761864e-05,5.54494133e-05,-0.02
1,18,519713.1,1300099999999,1.31071946e-07,-0.0200001107,0.0338044628,4.70648774e-05,5.55436522e-05,-0.02
1,18,519713.2,1300199999999,1.3098213e-07,-0.0200001102,0.0338042748,4.69533802e-05,5.56376686e-05,-0.02
1,18,519713.3,1300299999999,1.30890218e-07,-0.0200001097,0.0338040872,4.68416951e-05,5.57314615e-05,-0.02
1,18,519713.4,1300399999999,1.30796211e-07,-0.0200001092,0.0338039001,4.67298226e-05,5.58250308e-05,-0.02
1,18,519713.5,1300499999999,1.30700112e-07,-0.0200001087,0.0338037134,4.66177632e-05,5.59183766e-05,-0.02
1,18,519713.6,1300599999999,1.30601922e-07,-0.0200001081,0.0338035271,4.65055173e-05,5.60114977e-05,-0.02
1,18,519713.7,1300699999999,1.30501642e-07,-0.0200001076,0.0338033413,4.63930853e-05,5.61043942e-05,-0.02
1,18,519713.8,1300799999999,1.30399274e-07,-0.0200001071,0.033803156,4.62804677e-05,5.61970658e-05,-0.02
1,18,519713.9,1300899999999,1.3029482e-07,-0.0200001066,0.0338029711,4.6167665e-05,5.62895118e-05,-0.02
1,18,519714,1300999999999,1.3018828e-07,-0.020000106,0.0338027867,4.60546776e-05,5.63817323e-05,-0.02
1,18,519714.1,1301099999999,1.30079658e-07,-0.0200001055,0.0338026027,4.5941506e-05,5.64737264e-05,-0.02
1,18,519714.2,1301199999999,1.29968955e-07,-0.020000105,0.0338024192,4.58281505e-05,5.65654939e-05,-0.02
1,18,519714.3,1301299999999,1.29856172e-07,-0.0200001045,0.0338022361,4.57146118e-05,5.66570346e-05,-0.02
1,18,519714.4,1301399999999,1.29741312e-07,-0.020000104,0.0338020534,4.56008901e-05,5.67483482e-05,-0.02
1,18,519714.5,1301499999999,1.29624375e-07,-0.0200001034,0.0338018713,4.5486986e-05,5.6839434e-05,-0.02
1,18,519714.6,1301599999999,1.29505365e-07,-0.0200001029,0.0338016896,4.53729e-05,5.6930292e-05,-0.02
1,18,519714.7,1301699999999,1.29384282e-07,-0.0200001024,0.0338015083,4.52586324e-05,5.70209215e-05,-0.02
1,18,519714.8,1301799999999,1.2926113e-07,-0.0200001019,0.0338013275,4.51441838e-05,5.71113222e-05,-0.02
1,18,519714.9,1301899999999,1.29135909e-07,-0.0200001014,0.0338011472,4.50295545e-05,5.72014938e-05,-0.02
1,18,519715,1301999999999,1.29008622e-07,-0.0200001009,0.0338009673,4.49147451e-05,5.72914363e-05,-0.02
1,18,519715.1,1302099999999,1.28879271e-07,-0.0200001003,0.0338007879,4.47997561e-05,5.73811487e-05,-0.02
1,18,519715.2,1302199999999,1.28747858e-07,-0.0200000998,0.0338006089,4.46845878e-05,5.74706309e-05,-0.02
1,18,519715.3,1302299999999,1.28614384e-07,-0.0200000993,0.0338004304,4.45692407e-05,5.75598827e-05,-0.02
1,18,519715.4,1302399999999,1.28478853e-07,-0.0200000988,0.0338002524,4.44537154e-05,5.76489036e-05,-0.02
1,18,519715.5,1302499999999,1.28341267e-07,-0.0200000983,0.0338000748,4.43380122e-05,5.77376935e-05,-0.02
1,18,519715.6,1302599999999,1.28201627e-07,-0.0200000978,0.0337998977,4.42221316e-05,5.78262516e-05,-0.02
